time,ref,room,processed
47.572200,-0.032257,0.315735,0.031705
47.572222,-0.021973,0.305298,0.029685
47.572245,-0.012207,0.295319,0.028282
47.572268,-0.001923,0.290314,0.024760
47.572290,0.009430,0.286652,0.019486
47.572313,0.020630,0.277344,0.013655
47.572336,0.030701,0.260956,0.006410
47.572358,0.041840,0.242188,-0.003095
47.572381,0.054077,0.225433,-0.012191
47.572404,0.066162,0.212952,-0.018519
47.572426,0.078888,0.202423,-0.023180
47.572449,0.091522,0.191986,-0.028460
47.572472,0.103485,0.180847,-0.034469
47.572494,0.116089,0.169617,-0.037946
47.572517,0.127441,0.161255,-0.037646
47.572540,0.137268,0.158142,-0.037880
47.572562,0.146729,0.157990,-0.039525
47.572585,0.151917,0.156403,-0.039269
47.572608,0.150665,0.153320,-0.036599
47.572630,0.146057,0.151794,-0.032940
47.572653,0.140991,0.152832,-0.029443
47.572676,0.135559,0.154633,-0.024866
47.572698,0.130127,0.154449,-0.017770
47.572721,0.123932,0.151520,-0.010368
47.572744,0.118896,0.146301,-0.005823
47.572766,0.114685,0.139252,-0.002356
47.572789,0.110687,0.132751,0.001190
47.572812,0.107635,0.128357,0.006143
47.572834,0.104218,0.124664,0.013848
47.572857,0.098572,0.119659,0.021850
47.572880,0.090607,0.114838,0.029210
47.572902,0.079651,0.110840,0.036159
47.572925,0.066101,0.107422,0.040231
47.572948,0.052277,0.103210,0.042330
47.572971,0.036438,0.096161,0.045210
47.572993,0.017212,0.085205,0.046240
47.573016,-0.001831,0.070068,0.044476
47.573039,-0.021149,0.050140,0.043169
47.573061,-0.042725,0.027100,0.041965
47.573084,-0.063751,0.002899,0.040593
47.573107,-0.082275,-0.023315,0.039641
47.573129,-0.099579,-0.051636,0.037201
47.573152,-0.115906,-0.079132,0.034602
47.573175,-0.131134,-0.103943,0.034651
47.573197,-0.144989,-0.127350,0.035039
47.573220,-0.157715,-0.150330,0.034149
47.573243,-0.169891,-0.174286,0.032646
47.573265,-0.180756,-0.198853,0.030138
47.573288,-0.188324,-0.222870,0.026539
47.573311,-0.193878,-0.245697,0.023250
47.573333,-0.198273,-0.265503,0.020340
47.573356,-0.199768,-0.280914,0.018614
47.573379,-0.196960,-0.294800,0.018599
47.573401,-0.190125,-0.309845,0.018845
47.573424,-0.179169,-0.324768,0.018194
47.573447,-0.165131,-0.337402,0.017522
47.573469,-0.148743,-0.348602,0.017254
47.573492,-0.130829,-0.358673,0.017442
47.573515,-0.113342,-0.366058,0.018458
47.573537,-0.096802,-0.370575,0.020145
47.573560,-0.079865,-0.372162,0.021308
47.573583,-0.062134,-0.373352,0.020627
47.573605,-0.044708,-0.371826,0.018091
47.573628,-0.028259,-0.362671,0.014488
47.573651,-0.012970,-0.347778,0.011487
47.573673,0.000793,-0.336609,0.010448
47.573696,0.014221,-0.332245,0.010365
47.573719,0.027069,-0.328644,0.011059
47.573741,0.040070,-0.322174,0.011959
47.573764,0.053680,-0.315674,0.011534
47.573787,0.066162,-0.313080,0.009596
47.573810,0.077332,-0.312256,0.007003
47.573832,0.087799,-0.307953,0.004394
47.573855,0.095673,-0.302643,0.002829
47.573878,0.099762,-0.303192,0.002590
47.573900,0.102783,-0.308960,0.001688
47.573923,0.104584,-0.313263,0.000350
47.573946,0.104492,-0.315887,-0.000899
47.573968,0.101990,-0.321808,-0.002329
47.573991,0.097626,-0.332916,-0.004029
47.574014,0.094452,-0.346130,-0.005728
47.574036,0.092316,-0.358521,-0.007751
47.574059,0.088898,-0.370911,-0.010603
47.574082,0.085327,-0.384766,-0.014217
47.574104,0.084167,-0.395630,-0.019037
47.574127,0.084534,-0.401337,-0.024824
47.574150,0.086151,-0.406250,-0.030779
47.574172,0.087067,-0.413879,-0.036242
47.574195,0.084473,-0.421173,-0.041041
47.574218,0.081207,-0.424957,-0.045939
47.574240,0.078766,-0.423950,-0.050765
47.574263,0.074829,-0.420868,-0.055065
47.574286,0.068573,-0.417664,-0.058166
47.574308,0.059937,-0.413544,-0.059660
47.574331,0.048798,-0.408295,-0.059681
47.574354,0.035950,-0.403778,-0.057717
47.574376,0.022888,-0.398834,-0.054456
47.574399,0.011139,-0.392334,-0.051589
47.574422,0.001892,-0.387360,-0.049540
47.574444,-0.006561,-0.384827,-0.047051
47.574467,-0.014923,-0.382538,-0.043464
47.574490,-0.022156,-0.379639,-0.038831
47.574512,-0.031403,-0.378387,-0.033139
47.574535,-0.042572,-0.380981,-0.027917
47.574558,-0.052917,-0.387115,-0.022833
47.574580,-0.062653,-0.392212,-0.017290
47.574603,-0.071625,-0.395172,-0.012490
47.574626,-0.079224,-0.398804,-0.008346
47.574649,-0.085815,-0.404541,-0.004062
47.574671,-0.091553,-0.411896,0.001370
47.574694,-0.096741,-0.422272,0.008230
47.574717,-0.101837,-0.433014,0.014645
47.574739,-0.106384,-0.439545,0.019725
47.574762,-0.108093,-0.442963,0.024072
47.574785,-0.107361,-0.448151,0.028426
47.574807,-0.105133,-0.457428,0.032151
47.574830,-0.102600,-0.467010,0.035282
47.574853,-0.100128,-0.468475,0.037716
47.574875,-0.096619,-0.461700,0.038670
47.574898,-0.093506,-0.454407,0.038451
47.574921,-0.091644,-0.449493,0.037044
47.574943,-0.088654,-0.441040,0.035665
47.574966,-0.082642,-0.427765,0.035355
47.574989,-0.076111,-0.412750,0.034811
47.575011,-0.070465,-0.398865,0.032362
47.575034,-0.064484,-0.386719,0.028860
47.575057,-0.058624,-0.373901,0.026067
47.575079,-0.053864,-0.358673,0.025492
47.575102,-0.049469,-0.340240,0.027551
47.575125,-0.042999,-0.317261,0.030205
47.575147,-0.033478,-0.290680,0.032444
47.575170,-0.022644,-0.265472,0.033718
47.575193,-0.013062,-0.242096,0.032111
47.575215,-0.003998,-0.217682,0.027913
47.575238,0.006287,-0.193451,0.023694
47.575261,0.016632,-0.172028,0.020262
47.575283,0.027496,-0.153290,0.016958
47.575306,0.038361,-0.135162,0.014215
47.575329,0.046539,-0.116730,0.011236
47.575351,0.052979,-0.099762,0.007827
47.575374,0.061279,-0.087677,0.004614
47.575397,0.069031,-0.078247,0.001461
47.575420,0.076050,-0.068298,-0.002330
47.575442,0.084595,-0.060547,-0.005355
47.575465,0.091827,-0.057312,-0.006752
47.575488,0.098846,-0.056091,-0.008306
47.575510,0.108917,-0.056335,-0.011014
47.575533,0.119019,-0.059113,-0.015561
47.575556,0.125885,-0.063782,-0.021233
47.575578,0.131866,-0.067780,-0.026085
47.575601,0.135010,-0.068420,-0.028571
47.575624,0.134918,-0.066437,-0.029765
47.575646,0.133484,-0.066223,-0.029948
47.575669,0.130615,-0.069183,-0.029587
47.575692,0.127441,-0.071991,-0.029417
47.575714,0.124756,-0.074158,-0.028687
47.575737,0.118286,-0.074951,-0.026436
47.575760,0.108368,-0.073761,-0.024102
47.575782,0.098358,-0.073212,-0.022247
47.575805,0.087646,-0.076355,-0.020589
47.575828,0.075409,-0.081604,-0.019645
47.575850,0.063965,-0.084290,-0.020214
47.575873,0.051270,-0.083130,-0.020788
47.575896,0.036530,-0.080231,-0.020137
47.575918,0.021088,-0.079468,-0.017097
47.575941,0.007202,-0.081604,-0.012414
47.575964,-0.005554,-0.083740,-0.007479
47.575986,-0.018372,-0.085999,-0.003083
47.576009,-0.029449,-0.089264,0.000371
47.576032,-0.039948,-0.093384,0.003476
47.576054,-0.050476,-0.098206,0.005224
47.576077,-0.059387,-0.103912,0.006370
47.576100,-0.066803,-0.108429,0.008214
47.576122,-0.073334,-0.110352,0.010505
47.576145,-0.075226,-0.110077,0.012485
47.576168,-0.074280,-0.108124,0.015196
47.576190,-0.072784,-0.103943,0.017567
47.576213,-0.070038,-0.095673,0.019784
47.576236,-0.066986,-0.080841,0.022445
47.576259,-0.065430,-0.063141,0.024817
47.576281,-0.064240,-0.047150,0.026066
47.576304,-0.063873,-0.033386,0.025349
47.576327,-0.064941,-0.019684,0.022574
47.576349,-0.064636,-0.005981,0.019682
47.576372,-0.063293,0.005920,0.018779
47.576395,-0.060425,0.015472,0.018067
47.576417,-0.056396,0.022888,0.016852
47.576440,-0.052002,0.030487,0.014394
47.576463,-0.046173,0.037964,0.010408
47.576485,-0.035797,0.043549,0.005825
47.576508,-0.023193,0.046143,0.002197
47.576531,-0.011658,0.047302,-0.001268
47.576553,-0.000854,0.049835,-0.004667
47.576576,0.010193,0.056244,-0.007248
47.576599,0.022308,0.064362,-0.009556
47.576621,0.034515,0.069519,-0.011325
47.576644,0.044647,0.071808,-0.012777
47.576667,0.052460,0.074158,-0.015345
47.576689,0.058228,0.080261,-0.018355
47.576712,0.063507,0.089630,-0.021457
47.576735,0.069427,0.096741,-0.024948
47.576757,0.075226,0.097839,-0.028375
47.576780,0.080841,0.095032,-0.031803
47.576803,0.085938,0.091888,-0.034818
47.576825,0.090729,0.087616,-0.036456
47.576848,0.094208,0.081665,-0.036808
47.576871,0.096802,0.075012,-0.037825
47.576893,0.096558,0.067047,-0.038107
47.576916,0.093658,0.057983,-0.036597
47.576939,0.090302,0.046692,-0.033776
47.576961,0.086975,0.034790,-0.030102
47.576984,0.081360,0.025269,-0.026994
47.577007,0.073792,0.016327,-0.024970
47.577029,0.066284,0.005402,-0.021111
47.577052,0.058929,-0.006042,-0.014985
47.577075,0.049591,-0.013611,-0.009269
47.577098,0.040039,-0.016968,-0.005875
47.577120,0.031586,-0.019836,-0.004360
47.577143,0.024048,-0.026581,-0.004605
47.577166,0.016296,-0.035797,-0.004914
47.577188,0.008301,-0.041321,-0.004637
47.577211,0.000488,-0.040466,-0.004134
47.577234,-0.006256,-0.035645,-0.003049
47.577256,-0.014679,-0.028656,-0.001202
47.577279,-0.025452,-0.018066,-0.000060
47.577302,-0.035919,-0.002563,0.000982
47.577324,-0.045532,0.017120,0.002895
47.577347,-0.055084,0.037537,0.004652
47.577370,-0.063812,0.056335,0.006349
47.577392,-0.072754,0.074829,0.008166
47.577415,-0.083221,0.094818,0.008815
47.577438,-0.094574,0.115417,0.009039
47.577460,-0.106049,0.134674,0.010034
47.577483,-0.116547,0.150604,0.010518
47.577506,-0.123474,0.165161,0.010369
47.577528,-0.128143,0.181793,0.011417
47.577551,-0.132080,0.201843,0.012258
47.577574,-0.135773,0.224091,0.012579
47.577596,-0.139282,0.245422,0.012873
47.577619,-0.141693,0.265411,0.011711
47.577642,-0.141388,0.287140,0.009757
47.577664,-0.138367,0.313202,0.008671
47.577687,-0.134247,0.341583,0.006614
47.577710,-0.133026,0.367004,0.004475
47.577732,-0.134247,0.385559,0.004385
47.577755,-0.133606,0.396027,0.005166
47.577778,-0.132019,0.401581,0.005832
47.577800,-0.130859,0.405396,0.005205
47.577823,-0.126160,0.408142,0.000731
47.577846,-0.119049,0.409332,-0.004434
47.577868,-0.112366,0.409943,-0.006706
47.577891,-0.104767,0.409210,-0.007904
47.577914,-0.095673,0.407776,-0.010040
47.577937,-0.085968,0.404877,-0.012493
47.577959,-0.074860,0.399475,-0.015534
47.577982,-0.062286,0.392548,-0.018878
47.578005,-0.049103,0.385376,-0.021293
47.578027,-0.035126,0.377991,-0.023159
47.578050,-0.021118,0.369873,-0.024105
47.578073,-0.009003,0.360657,-0.023235
47.578095,0.002167,0.351166,-0.022195
47.578118,0.013519,0.344543,-0.021201
47.578141,0.021942,0.341187,-0.018584
47.578163,0.027374,0.337952,-0.016107
47.578186,0.037262,0.333191,-0.015231
47.578209,0.047546,0.328461,-0.011544
47.578231,0.052979,0.326904,-0.006046
47.578254,0.059174,0.330658,-0.002414
47.578277,0.065857,0.338165,0.001022
47.578299,0.069885,0.345337,0.005394
47.578322,0.073730,0.351929,0.011306
47.578345,0.076080,0.360321,0.018865
47.578367,0.082428,0.372589,0.023819
47.578390,0.102814,0.390137,0.026045
47.578413,0.122681,0.410187,0.031791
47.578435,0.132050,0.428833,0.038163
47.578458,0.141266,0.444946,0.041741
47.578481,0.149841,0.461243,0.044782
47.578503,0.156311,0.478607,0.045621
47.578526,0.168060,0.496155,0.043711
47.578549,0.179016,0.512634,0.041908
47.578571,0.186859,0.526703,0.038040
47.578594,0.197723,0.540955,0.032683
47.578617,0.205750,0.555359,0.029056
47.578639,0.210907,0.568085,0.024696
47.578662,0.216980,0.578674,0.019659
47.578685,0.218506,0.586761,0.014900
47.578707,0.216766,0.590576,0.008832
47.578730,0.214905,0.590546,0.002378
47.578753,0.208649,0.590302,-0.005131
47.578776,0.200256,0.592682,-0.015352
47.578798,0.193054,0.597687,-0.025944
47.578821,0.182861,0.601562,-0.034582
47.578844,0.169708,0.599731,-0.041653
47.578866,0.157257,0.594940,-0.048189
47.578889,0.144684,0.590607,-0.054034
47.578912,0.129028,0.587402,-0.057335
47.578934,0.113159,0.580261,-0.059284
47.578957,0.101105,0.566956,-0.061273
47.578980,0.085785,0.547821,-0.060726
47.579002,0.066132,0.528381,-0.059669
47.579025,0.049561,0.512390,-0.058786
47.579048,0.035492,0.499481,-0.055837
47.579070,0.022400,0.487732,-0.052529
47.579093,0.011536,0.476196,-0.048503
47.579116,-0.001678,0.463135,-0.040799
47.579138,-0.014313,0.448853,-0.031794
47.579161,-0.023071,0.435883,-0.022035
47.579184,-0.033722,0.425964,-0.011734
47.579206,-0.043030,0.418793,-0.003763
47.579229,-0.046570,0.411224,0.003998
47.579252,-0.049377,0.400116,0.012782
47.579274,-0.052277,0.388123,0.019951
47.579297,-0.055389,0.381805,0.026227
47.579320,-0.061584,0.382782,0.033193
47.579342,-0.062836,0.386292,0.039220
47.579365,-0.060944,0.387238,0.045539
47.579388,-0.062836,0.386230,0.049196
47.579410,-0.063080,0.390472,0.047994
47.579433,-0.061432,0.402008,0.046479
47.579456,-0.062164,0.414032,0.046221
47.579478,-0.061401,0.420807,0.046172
47.579501,-0.058868,0.423981,0.046854
47.579524,-0.053741,0.426788,0.046608
47.579546,-0.046387,0.430664,0.046572
47.579569,-0.040070,0.434570,0.046295
47.579592,-0.029968,0.436829,0.042976
47.579615,-0.018188,0.438416,0.040552
47.579637,-0.013092,0.440887,0.040255
47.579660,-0.009399,0.440613,0.038405
47.579683,-0.004608,0.435974,0.035569
47.579705,-0.002319,0.428284,0.032015
47.579728,0.002686,0.419464,0.027423
47.579751,0.009613,0.409546,0.024097
47.579773,0.013977,0.399597,0.021183
47.579796,0.018585,0.389587,0.018753
47.579819,0.018707,0.379730,0.019756
47.579841,0.015503,0.370789,0.021179
47.579864,0.019928,0.361298,0.020088
47.579887,0.026276,0.352295,0.017391
47.579909,0.029083,0.344879,0.011778
47.579932,0.035614,0.336151,0.004379
47.579955,0.040405,0.325165,-0.000543
47.579977,0.036011,0.314178,-0.002844
47.580000,0.031555,0.302673,-0.004246
47.580023,0.031464,0.288849,-0.004314
47.580045,0.030182,0.271698,-0.003188
47.580068,0.026611,0.250916,-0.002443
47.580091,0.024597,0.228088,-0.002723
47.580113,0.021240,0.205231,-0.001127
47.580136,0.009613,0.180511,0.003511
47.580159,-0.005890,0.153137,0.008073
47.580181,-0.016571,0.125763,0.012053
47.580204,-0.024506,0.098694,0.016751
47.580227,-0.028137,0.071014,0.020473
47.580249,-0.025726,0.045074,0.023521
47.580272,-0.020264,0.022400,0.024438
47.580295,-0.014160,0.003967,0.023740
47.580317,-0.008972,-0.010468,0.023821
47.580340,-0.010040,-0.023926,0.023920
47.580363,-0.015045,-0.037689,0.021958
47.580385,-0.016815,-0.050598,0.019074
47.580408,-0.012512,-0.062683,0.016753
47.580431,-0.009735,-0.074432,0.018211
47.580454,-0.019470,-0.087006,0.023255
47.580476,-0.041382,-0.102814,0.027736
47.580499,-0.066193,-0.122406,0.031486
47.580522,-0.090485,-0.143127,0.035164
47.580544,-0.113495,-0.163605,0.035777
47.580567,-0.136017,-0.182007,0.033781
47.580590,-0.156189,-0.196686,0.029792
47.580612,-0.171448,-0.208496,0.024606
47.580635,-0.189911,-0.217194,0.020677
47.580658,-0.213684,-0.220764,0.014901
47.580680,-0.222687,-0.221497,0.003864
47.580703,-0.215851,-0.223541,-0.005450
47.580726,-0.209503,-0.226440,-0.012011
47.580748,-0.207001,-0.228333,-0.019779
47.580771,-0.204346,-0.226501,-0.028458
47.580794,-0.201752,-0.221619,-0.036078
47.580816,-0.202179,-0.217957,-0.040476
47.580839,-0.208160,-0.217346,-0.042924
47.580862,-0.208191,-0.215546,-0.048436
47.580884,-0.195618,-0.210480,-0.053866
47.580907,-0.189545,-0.207703,-0.052795
47.580930,-0.198059,-0.212494,-0.047758
47.580952,-0.207703,-0.225433,-0.042253
47.580975,-0.211578,-0.240784,-0.037876
47.580998,-0.209900,-0.253448,-0.035481
47.581020,-0.206238,-0.265930,-0.032798
47.581043,-0.205597,-0.282410,-0.029397
47.581066,-0.204193,-0.301788,-0.025898
47.581088,-0.201813,-0.319641,-0.019911
47.581111,-0.207611,-0.334290,-0.011180
47.581134,-0.217010,-0.346466,-0.002808
47.581156,-0.211365,-0.359680,0.002431
47.581179,-0.183380,-0.376160,0.004074
47.581202,-0.144531,-0.394318,0.004593
47.581224,-0.111359,-0.411041,0.005647
47.581247,-0.092194,-0.422638,0.007819
47.581270,-0.084503,-0.427948,0.012819
47.581293,-0.079285,-0.429413,0.019953
47.581315,-0.073090,-0.430756,0.027287
47.581338,-0.068726,-0.432678,0.032849
47.581361,-0.055725,-0.435883,0.032219
47.581383,-0.025482,-0.440216,0.027405
47.581406,0.003204,-0.444550,0.026046
47.581429,0.020416,-0.448608,0.027047
47.581451,0.035065,-0.453949,0.029036
47.581474,0.043823,-0.460510,0.033238
47.581497,0.050201,-0.466278,0.034043
47.581519,0.060028,-0.468048,0.031924
47.581542,0.057800,-0.464172,0.031996
47.581565,0.045776,-0.457825,0.030432
47.581587,0.050751,-0.452942,0.024555
47.581610,0.068420,-0.449951,0.018854
47.581633,0.072693,-0.446014,0.015414
47.581655,0.056488,-0.440582,0.013411
47.581678,0.033569,-0.434021,0.010405
47.581701,0.020050,-0.427246,0.006224
47.581723,0.010071,-0.420593,0.005726
47.581746,-0.003418,-0.416046,0.006040
47.581769,-0.009430,-0.416473,0.002969
47.581791,-0.005035,-0.419952,-0.001572
47.581814,-0.005096,-0.421570,-0.004701
47.581837,-0.020691,-0.419739,-0.004255
47.581859,-0.044952,-0.419617,-0.003833
47.581882,-0.057892,-0.425293,-0.008973
47.581905,-0.062958,-0.435333,-0.013521
47.581927,-0.079712,-0.446350,-0.015146
47.581950,-0.099243,-0.455688,-0.019812
47.581973,-0.112427,-0.462921,-0.023819
47.581995,-0.121246,-0.468842,-0.027201
47.582018,-0.118134,-0.472931,-0.032314
47.582041,-0.117676,-0.475586,-0.032591
47.582063,-0.128662,-0.476715,-0.034133
47.582086,-0.125153,-0.475037,-0.041560
47.582109,-0.116211,-0.470917,-0.042512
47.582132,-0.124695,-0.466705,-0.039947
47.582154,-0.128052,-0.463806,-0.042370
47.582177,-0.119843,-0.459686,-0.042381
47.582200,-0.110779,-0.450745,-0.040936
47.582222,-0.103210,-0.436707,-0.037128
47.582245,-0.100342,-0.421204,-0.029624
47.582268,-0.081329,-0.406586,-0.028528
47.582290,-0.057770,-0.388519,-0.023626
47.582313,-0.094513,-0.363556,-0.004081
47.582336,-0.159729,-0.337250,0.008934
47.582358,-0.179047,-0.315460,0.014304
47.582381,-0.181335,-0.299072,0.025558
47.582404,-0.192749,-0.284454,0.032596
47.582426,-0.195435,-0.269440,0.036022
47.582449,-0.194641,-0.256897,0.041408
47.582472,-0.197784,-0.247772,0.047571
47.582494,-0.250153,-0.238983,0.069556
47.582517,-0.364960,-0.227234,0.095601
47.582540,-0.426178,-0.214600,0.098690
47.582562,-0.402374,-0.205353,0.098825
47.582585,-0.385803,-0.199097,0.104528
47.582608,-0.384094,-0.193115,0.102332
47.582630,-0.385529,-0.186615,0.106006
47.582653,-0.380127,-0.182220,0.105677
47.582676,-0.304321,-0.180023,0.088236
47.582698,-0.212677,-0.178711,0.082640
47.582721,-0.156250,-0.178467,0.074652
47.582744,-0.049377,-0.181396,0.048796
47.582766,-0.007294,-0.186371,0.061595
47.582789,-0.158325,-0.193115,0.096069
47.582812,-0.215912,-0.199707,0.073655
47.582834,0.011597,-0.206207,0.022675
47.582857,0.259766,-0.211578,0.001064
47.582880,0.375488,-0.215088,-0.012500
47.582902,0.484863,-0.217773,-0.034037
47.582925,0.621033,-0.223297,-0.049407
47.582948,0.704224,-0.231293,-0.054847
47.582971,0.725616,-0.237183,-0.057290
47.582993,0.750549,-0.238617,-0.068001
47.583016,0.793396,-0.239471,-0.078314
47.583039,0.777924,-0.244446,-0.070487
47.583061,0.697327,-0.252136,-0.060170
47.583084,0.636505,-0.257080,-0.061610
47.583107,0.603577,-0.258331,-0.062352
47.583129,0.565369,-0.262848,-0.062439
47.583152,0.525940,-0.275543,-0.063211
47.583175,0.461273,-0.292358,-0.054631
47.583197,0.350342,-0.306549,-0.040692
47.583220,0.226196,-0.315857,-0.028589
47.583243,0.118988,-0.324310,-0.017721
47.583265,0.042755,-0.334747,-0.011193
47.583288,-0.009918,-0.344025,-0.005665
47.583311,-0.078552,-0.347717,0.005857
47.583333,-0.170959,-0.347321,0.018720
47.583356,-0.264618,-0.346649,0.031572
47.583379,-0.343811,-0.349792,0.043235
47.583401,-0.396515,-0.358673,0.050348
47.583424,-0.433289,-0.371124,0.057203
47.583447,-0.475067,-0.380859,0.064295
47.583469,-0.508453,-0.385590,0.065448
47.583492,-0.528320,-0.387848,0.065474
47.583515,-0.557343,-0.390808,0.070130
47.583537,-0.580200,-0.394531,0.071957
47.583560,-0.568665,-0.395569,0.068736
47.583583,-0.543549,-0.390656,0.066480
47.583605,-0.535797,-0.380524,0.066057
47.583628,-0.537872,-0.366974,0.065843
47.583651,-0.529541,-0.352905,0.065545
47.583673,-0.509369,-0.340546,0.063286
47.583696,-0.487000,-0.327545,0.059484
47.583719,-0.467651,-0.310120,0.057789
47.583741,-0.451141,-0.287811,0.057601
47.583764,-0.432709,-0.262817,0.055737
47.583787,-0.409210,-0.237488,0.052595
47.583810,-0.381836,-0.211151,0.049599
47.583832,-0.356171,-0.180695,0.049690
47.583855,-0.338989,-0.144867,0.053628
47.583878,-0.331482,-0.108948,0.057780
47.583900,-0.323547,-0.078369,0.060379
47.583923,-0.312744,-0.054108,0.063239
